store,date,temperature,fuel_price,markdown1,markdown2,markdown3,markdown4,markdown5,cpi,unemployment,dept,weekly_sales,IsHoliday,type,size
42,2011-08-19,87.4,3.743,0.0,0.0,0.0,0.0,0.0,129.2405806,8.26,5,488.92,0,2,39690
15,2010-04-23,46.54,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.19,7,24951.77,0,1,123737
14,2011-10-07,55.82,3.583,0.0,0.0,0.0,0.0,0.0,187.4837962,8.52,2,81123.63,0,0,200898
4,2012-01-13,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.61,58,3460.0,0,0,205863
13,2012-09-28,64.8,3.821,5197.64,63.1,2.6,3022.73,9779.77,131.043,5.77,4,42380.96,0,0,219622
28,2012-06-22,91.61,4.014,10280.97,18.4,1.12,3663.41,6659.58,130.7929,11.63,52,2213.04,0,0,206302
27,2010-02-05,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.24,95,133147.07,0,0,204184
42,2010-11-05,71.04,3.009,0.0,0.0,0.0,0.0,0.0,126.4912903,9.0,21,1252.98,0,2,39690
23,2011-08-19,67.09,3.82,0.0,0.0,0.0,0.0,0.0,136.183129,4.58,25,14296.6,0,1,114533
3,2011-06-24,84.94,3.594,0.0,0.0,0.0,0.0,0.0,218.45094,7.57,56,449.01,0,1,37392
21,2010-12-24,51.29,2.886,0.0,0.0,0.0,0.0,0.0,211.0646599,8.16,72,127227.47,0,1,140167
5,2010-05-21,75.2,2.826,0.0,0.0,0.0,0.0,0.0,211.169023,6.47,31,465.8,0,1,34875
24,2012-04-06,45.25,4.143,24195.01,0.0,59.68,3082.34,5170.39,137.7970968,8.98,25,11028.96,0,0,203819
29,2010-11-12,44.42,2.961,0.0,0.0,0.0,0.0,0.0,132.9783226,10.52,72,42419.48,0,1,93638
40,2010-07-23,71.79,2.784,0.0,0.0,0.0,0.0,0.0,132.5825806,5.33,31,1101.64,0,0,155083
22,2012-03-02,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.5,56,865.76,0,1,119557
5,2012-01-13,48.86,3.261,3408.93,3666.32,1.71,137.88,1706.42,220.4760185,5.94,23,4826.23,0,1,34875
32,2011-07-01,72.86,3.597,0.0,0.0,0.0,0.0,0.0,193.0930552,8.62,4,29893.85,0,0,203007
45,2010-07-30,79.78,2.781,0.0,0.0,0.0,0.0,0.0,182.4415378,8.74,27,949.7,0,1,118221
21,2012-07-06,85.26,3.227,6607.09,63.2,37.39,3667.62,3438.32,221.5215064,6.57,92,23399.81,0,1,140167
13,2012-02-24,35.38,3.145,16404.54,12013.87,3.4,2584.12,5126.53,130.5502069,6.1,40,83652.27,0,0,219622
43,2010-04-30,66.91,2.78,0.0,0.0,0.0,0.0,0.0,202.4312238,9.59,46,9701.33,0,2,41062
19,2012-05-04,50.76,4.124,21028.84,532.0,122.17,7269.47,2609.22,138.0332,8.15,37,2604.94,0,0,203819
16,2010-09-10,57.24,2.78,0.0,0.0,0.0,0.0,0.0,190.3958293,6.87,96,84.57,1,1,57197
6,2012-05-25,78.47,3.561,7694.17,0.0,945.23,1331.9,4852.27,223.3525662,5.96,54,34.0,0,0,202505
31,2010-02-26,45.31,2.561,0.0,0.0,0.0,0.0,0.0,210.9759573,8.32,5,17929.21,0,0,203750
14,2011-06-03,76.38,3.922,0.0,0.0,0.0,0.0,0.0,185.7545,8.52,46,42428.32,0,0,200898
19,2012-05-18,58.81,4.029,12613.98,0.0,11.5,1705.28,3600.79,138.1065806,8.15,24,5768.77,0,0,203819
40,2012-06-29,64.42,3.577,2925.88,253.2,0.0,400.0,2124.37,138.1962667,4.13,20,4798.88,0,0,155083
21,2011-07-01,87.57,3.524,0.0,0.0,0.0,0.0,0.0,214.8368678,7.85,40,39295.65,0,1,140167
8,2010-07-02,74.78,2.669,0.0,0.0,0.0,0.0,0.0,214.5928119,6.32,16,26914.16,0,0,155078
35,2011-03-25,40.11,3.625,0.0,0.0,0.0,0.0,0.0,137.8478929,8.55,40,33423.71,0,1,103681
23,2012-07-13,69.19,3.561,4159.57,99.3,0.47,3148.73,1106.63,138.263,4.16,19,626.93,0,1,114533
11,2012-01-13,53.1,3.261,7153.87,4831.34,39.14,590.68,8698.99,223.3755259,6.83,30,4791.93,0,0,207499
13,2011-04-15,41.72,3.616,0.0,0.0,0.0,0.0,0.0,128.9107333,7.19,17,17995.75,0,0,219622
31,2012-02-03,55.83,3.36,60394.73,2578.65,128.54,33529.14,7737.46,219.8118854,7.06,9,6822.87,0,0,203750
25,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.96,12,3562.42,0,1,128107
4,2010-11-12,52.65,2.741,0.0,0.0,0.0,0.0,0.0,126.5461613,7.13,16,4293.24,0,0,205863
37,2012-06-29,86.68,3.286,165.32,0.0,0.0,0.0,1989.84,220.5278796,6.99,40,26720.61,0,2,39910
45,2010-03-12,45.8,2.818,0.0,0.0,0.0,0.0,0.0,182.1628441,8.99,85,2214.02,0,1,118221
20,2012-10-26,60.04,3.882,10813.19,22.33,102.91,867.39,1671.76,216.1515902,7.29,94,59836.84,0,0,203742
25,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.96,29,3103.84,0,1,128107
39,2010-09-03,82.13,2.577,0.0,0.0,0.0,0.0,0.0,210.2966631,8.36,25,4980.04,0,0,184109
24,2011-04-15,52.36,3.981,0.0,0.0,0.0,0.0,0.0,134.2784667,8.21,97,17075.19,0,0,203819
17,2011-02-25,24.36,3.12,0.0,0.0,0.0,0.0,0.0,128.13,6.87,5,25558.46,0,1,93188
7,2010-02-26,24.91,2.586,0.0,0.0,0.0,0.0,0.0,189.6018023,9.01,11,14041.8,0,1,70713
28,2011-01-21,53.53,3.223,0.0,0.0,0.0,0.0,0.0,127.4404839,14.02,5,24266.08,0,0,206302
29,2010-09-03,75.85,2.735,0.0,0.0,0.0,0.0,0.0,132.7248387,10.41,24,7262.69,0,1,93638
34,2012-06-01,70.41,3.483,10054.19,0.0,128.85,87.9,5049.13,130.9592258,9.58,85,1359.8,0,0,158114
7,2011-09-09,45.61,3.566,0.0,0.0,0.0,0.0,0.0,194.6387853,8.62,95,38012.62,1,1,70713
37,2012-09-07,84.19,3.73,319.93,0.0,251.31,354.73,2145.98,221.1181142,6.62,72,146.72,1,2,39910
26,2010-09-10,54.82,2.717,0.0,0.0,0.0,0.0,0.0,132.7564516,8.45,32,4449.97,1,0,152513
10,2011-11-11,55.28,3.677,13444.17,14909.99,752.18,4320.22,5896.3,129.8167097,7.87,79,35305.24,0,1,126512
16,2011-09-09,56.99,3.566,0.0,0.0,0.0,0.0,0.0,194.6387853,6.34,24,1622.38,1,1,57197
42,2010-07-16,91.8,2.971,0.0,0.0,0.0,0.0,0.0,126.1498065,9.2,95,64691.3,0,2,39690
18,2010-04-02,45.63,2.826,0.0,0.0,0.0,0.0,0.0,131.9019677,9.27,14,25759.41,0,1,120653
2,2012-08-10,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.57,46,29375.34,0,0,202307
7,2011-08-26,57.6,3.485,0.0,0.0,0.0,0.0,0.0,194.3796374,8.62,92,28262.15,0,1,70713
3,2011-10-21,69.03,3.353,0.0,0.0,0.0,0.0,0.0,220.9144005,7.2,92,8598.47,0,1,37392
27,2012-08-31,75.0,4.026,25371.97,59.81,276.58,6582.38,5400.13,142.4054482,8.24,38,34950.49,0,0,204184
16,2010-03-12,28.64,2.684,0.0,0.0,0.0,0.0,0.0,189.7372075,7.04,95,22401.7,0,1,57197
37,2010-02-12,46.11,2.548,0.0,0.0,0.0,0.0,0.0,209.9970208,8.55,72,462.73,1,2,39910
30,2012-01-27,50.79,3.29,246.62,0.0,49.06,42.84,421.39,219.7188636,7.06,85,26.26,0,2,42988
21,2011-06-03,83.82,3.699,0.0,0.0,0.0,0.0,0.0,214.9254865,7.93,28,617.51,0,1,140167
24,2011-10-21,56.6,3.757,0.0,0.0,0.0,0.0,0.0,136.5017742,8.45,42,5823.21,0,0,203819
12,2010-03-05,53.77,2.987,0.0,0.0,0.0,0.0,0.0,126.5782857,13.98,82,14857.49,0,1,112238
8,2011-03-04,53.18,3.288,0.0,0.0,0.0,0.0,0.0,217.2185454,6.26,3,8385.68,0,0,155078
37,2011-11-25,66.41,3.236,2.8,0.0,0.0,0.0,308.82,217.1812533,7.72,94,31666.31,1,2,39910
4,2010-10-01,63.96,2.619,0.0,0.0,0.0,0.0,0.0,126.2346,7.13,6,6388.4,0,0,205863
25,2012-01-27,32.24,3.567,2683.99,2193.97,0.0,901.08,2783.8,212.9286312,6.96,33,1795.88,0,1,128107
2,2011-08-19,89.86,3.554,0.0,0.0,0.0,0.0,0.0,215.3229307,7.85,42,8158.67,0,0,202307
24,2012-02-03,38.61,3.796,65021.23,4189.09,254.01,47452.43,7146.25,137.0632581,8.66,95,87464.13,0,0,203819
10,2012-09-21,81.93,4.125,11273.56,245.91,27.0,2976.5,7950.03,131.0103333,7.17,18,6629.76,0,1,126512
16,2012-07-20,68.43,3.585,1115.42,105.35,4.69,196.54,948.69,197.9290378,6.06,72,28398.78,0,1,57197
5,2012-10-05,71.17,3.617,2048.94,0.0,6.02,1121.58,2070.87,223.7744444,5.42,92,9432.47,0,1,34875
11,2011-04-01,69.1,3.524,0.0,0.0,0.0,0.0,0.0,218.2114184,7.57,93,28387.56,0,0,207499
28,2011-06-24,88.95,3.898,0.0,0.0,0.0,0.0,0.0,129.0663,13.74,3,6799.25,0,0,206302
11,2012-08-10,86.21,3.494,16812.92,128.54,8.74,4764.33,4098.22,225.4735085,6.33,1,14663.29,0,0,207499
7,2012-04-13,41.43,3.901,1662.2,1555.57,15.47,776.66,1377.63,197.780931,8.09,22,4378.3,0,1,70713
21,2011-09-23,75.68,3.467,0.0,0.0,0.0,0.0,0.0,216.0282356,7.85,92,23886.94,0,1,140167
24,2011-01-07,30.72,3.351,0.0,0.0,0.0,0.0,0.0,132.8823226,8.25,41,275.83,0,0,203819
15,2011-01-28,19.61,3.402,0.0,0.0,0.0,0.0,0.0,133.1059677,7.77,91,3393.67,0,1,123737
34,2011-07-08,80.84,3.469,0.0,0.0,0.0,0.0,0.0,129.1125,10.64,56,1903.77,0,0,158114
37,2010-04-02,63.43,2.719,0.0,0.0,0.0,0.0,0.0,209.5938656,8.46,7,1080.37,0,2,39910
14,2011-07-08,77.49,3.711,0.0,0.0,0.0,0.0,0.0,186.032016,8.63,56,4016.4,0,0,200898
40,2011-10-28,42.09,3.604,0.0,0.0,0.0,0.0,0.0,136.4884516,4.42,95,59863.02,0,0,155083
3,2011-08-05,88.45,3.684,0.0,0.0,0.0,0.0,0.0,218.9023209,7.57,46,6094.37,0,1,37392
23,2011-09-02,65.33,3.784,0.0,0.0,0.0,0.0,0.0,136.2440968,4.58,54,71.92,0,1,114533
34,2010-04-02,50.07,2.74,0.0,0.0,0.0,0.0,0.0,126.6034839,9.59,8,28535.33,0,0,158114
15,2010-02-19,27.54,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.35,46,10768.83,0,1,123737
24,2011-03-11,39.51,3.752,0.0,0.0,0.0,0.0,0.0,133.7361429,8.25,37,2992.97,0,0,203819
13,2012-08-17,79.4,3.545,5063.08,6.76,40.96,2344.61,5594.85,130.7909677,5.77,21,7457.31,0,0,219622
23,2010-05-21,57.94,2.961,0.0,0.0,0.0,0.0,0.0,132.2230323,5.44,1,24172.09,0,1,114533
25,2010-05-14,50.27,2.982,0.0,0.0,0.0,0.0,0.0,203.6133915,7.86,56,15926.04,0,1,128107
32,2011-03-18,45.25,3.406,0.0,0.0,0.0,0.0,0.0,192.1237981,8.82,56,3464.97,0,0,203007
43,2011-06-24,88.3,3.594,0.0,0.0,0.0,0.0,0.0,206.9424405,10.58,52,68.91,0,2,41062
17,2010-02-05,23.11,2.666,0.0,0.0,0.0,0.0,0.0,126.4420645,6.55,52,3420.93,0,1,93188
27,2011-06-03,74.17,4.069,0.0,0.0,0.0,0.0,0.0,138.7694608,7.73,13,55350.62,0,0,204184
24,2011-10-07,53.87,3.775,0.0,0.0,0.0,0.0,0.0,136.472,8.45,34,13478.86,0,0,203819
32,2010-10-08,61.81,2.745,0.0,0.0,0.0,0.0,0.0,190.7763218,9.14,37,2699.4,0,0,203007
33,2010-04-23,71.59,3.05,0.0,0.0,0.0,0.0,0.0,126.4713333,9.85,8,3107.07,0,0,39690
28,2011-10-14,67.31,3.805,0.0,0.0,0.0,0.0,0.0,129.7706452,12.89,12,3792.21,0,0,206302
8,2012-04-20,63.59,3.877,3600.79,2105.64,4.9,1768.65,14945.23,225.1179914,5.68,79,20998.41,0,0,155078
44,2011-02-04,23.35,2.974,0.0,0.0,0.0,0.0,0.0,127.7195806,7.22,8,5120.68,0,2,39910
24,2010-11-26,41.92,3.186,0.0,0.0,0.0,0.0,0.0,132.8369333,8.28,44,7341.93,1,0,203819
15,2011-06-24,69.96,3.964,0.0,0.0,0.0,0.0,0.0,135.2652667,7.66,7,27340.31,0,1,123737
14,2011-01-28,24.05,3.237,0.0,0.0,0.0,0.0,0.0,183.1800955,8.55,10,15409.98,0,0,200898
13,2012-02-03,31.39,3.077,53423.29,5822.12,282.08,57817.56,9654.23,130.3496774,6.1,94,79368.08,0,0,219622
4,2010-03-05,43.49,2.654,0.0,0.0,0.0,0.0,0.0,126.5782857,8.62,38,88297.11,0,0,205863
20,2011-08-12,73.52,3.812,0.0,0.0,0.0,0.0,0.0,208.7820061,7.27,36,427.94,0,0,203742
22,2011-10-21,59.3,3.618,0.0,0.0,0.0,0.0,0.0,140.4616048,7.71,95,54542.2,0,1,119557
28,2012-01-27,50.43,3.675,1657.67,887.0,30.97,222.42,4291.52,130.3144516,12.19,81,20631.08,0,0,206302
33,2012-05-04,82.43,4.058,69.59,0.0,0.0,0.0,709.35,131.136,7.4,17,201.4,0,0,39690
19,2011-08-19,71.14,3.942,0.0,0.0,0.0,0.0,0.0,136.183129,7.81,22,13863.04,0,0,203819
17,2010-12-24,26.58,2.846,0.0,0.0,0.0,0.0,0.0,126.9835806,6.89,40,43933.52,0,1,93188
12,2011-04-08,64.47,4.003,0.0,0.0,0.0,0.0,0.0,128.8238065,13.74,19,3170.73,0,1,112238
44,2012-10-05,61.79,3.815,417.9,0.0,0.02,0.0,496.52,131.0756667,5.22,18,694.44,0,2,39910
26,2012-08-03,65.6,3.698,28330.0,49.21,42.09,8478.97,3544.06,138.1735806,7.41,40,42319.79,0,0,152513
30,2012-05-25,79.49,3.561,175.64,0.0,0.0,0.0,2534.54,221.3828029,6.89,91,30874.22,0,2,42988
30,2012-05-25,79.49,3.561,175.64,0.0,0.0,0.0,2534.54,221.3828029,6.89,12,71.7,0,2,42988
30,2012-01-06,48.1,3.157,594.21,1905.66,91.16,4.92,855.1,219.355063,7.06,91,33261.46,0,2,42988
10,2010-02-05,54.34,2.962,0.0,0.0,0.0,0.0,0.0,126.4420645,9.77,96,10576.0,0,1,126512
34,2011-01-07,24.5,2.98,0.0,0.0,0.0,0.0,0.0,127.1917742,10.4,97,16414.54,0,0,158114
8,2011-05-06,58.92,3.906,0.0,0.0,0.0,0.0,0.0,219.2435524,6.3,44,4210.28,0,0,155078
26,2012-05-11,47.11,3.947,8655.96,0.0,108.57,842.81,2803.07,138.0882667,7.49,2,25697.16,0,0,152513
12,2011-03-11,57.75,3.818,0.0,0.0,0.0,0.0,0.0,128.3995,14.02,74,21066.97,0,1,112238
3,2011-08-12,88.88,3.638,0.0,0.0,0.0,0.0,0.0,218.9605873,7.57,6,1368.2,0,1,37392
29,2011-04-01,36.04,3.638,0.0,0.0,0.0,0.0,0.0,134.0682581,9.97,28,826.84,0,1,93638
10,2011-10-07,75.01,3.827,0.0,0.0,0.0,0.0,0.0,129.6938,7.87,87,24354.67,0,1,126512
41,2010-08-20,66.19,2.732,0.0,0.0,0.0,0.0,0.0,190.2948237,7.34,3,63242.68,0,0,196321
34,2010-12-24,42.74,2.887,0.0,0.0,0.0,0.0,0.0,126.9835806,10.21,23,37944.75,0,0,158114
38,2011-08-26,94.61,3.74,0.0,0.0,0.0,0.0,0.0,129.2832581,13.5,10,297.77,0,2,39690
45,2012-05-25,67.21,3.798,5370.39,0.0,361.22,1287.62,2461.81,191.0028096,8.57,32,3410.24,0,1,118221
14,2012-01-13,41.18,3.513,4605.8,21593.85,636.54,727.57,4054.79,189.3260962,8.42,35,2810.94,0,0,200898
4,2010-10-29,56.94,2.718,0.0,0.0,0.0,0.0,0.0,126.4364194,7.13,74,16728.37,0,0,205863
7,2010-06-11,63.59,2.684,0.0,0.0,0.0,0.0,0.0,189.4000734,8.96,27,596.0,0,1,70713
27,2011-12-30,37.85,3.566,3650.53,50076.68,271.89,1009.78,1773.53,140.5874505,7.91,11,16657.24,1,0,204184
36,2010-04-02,63.43,2.708,0.0,0.0,0.0,0.0,0.0,209.5938656,8.46,18,338.8,0,0,39910
2,2011-08-05,93.34,3.684,0.0,0.0,0.0,0.0,0.0,215.1978515,7.85,83,5720.39,0,0,202307
12,2010-10-29,61.09,3.016,0.0,0.0,0.0,0.0,0.0,126.4364194,14.31,20,5030.03,0,1,112238
40,2011-12-02,38.51,3.501,3966.04,23.47,2363.99,1455.15,15828.62,136.4909333,4.42,32,4826.55,0,0,155083
45,2011-01-28,24.05,3.237,0.0,0.0,0.0,0.0,0.0,183.1800955,8.55,67,4327.4,0,1,118221
34,2010-03-05,42.65,2.654,0.0,0.0,0.0,0.0,0.0,126.5782857,9.52,44,2898.91,0,0,158114
30,2012-07-20,84.25,3.311,164.49,0.0,2.82,0.0,2012.83,221.5701123,6.57,79,5800.99,0,2,42988
24,2011-12-30,33.45,3.566,5743.34,44499.08,228.23,1242.49,4310.79,136.6432581,8.45,59,2325.22,1,0,203819
26,2012-02-10,23.89,3.655,5858.94,2569.2,13.42,5936.74,5874.01,137.1666774,7.47,59,166.31,1,0,152513
17,2012-07-13,72.94,3.595,5814.57,64.9,0.18,1807.43,1705.19,130.683,5.94,29,2253.94,0,1,93188
20,2011-12-02,46.32,3.452,10007.34,60.0,25959.98,6140.65,35675.62,211.6394306,7.08,48,1169.98,0,0,203742
21,2012-08-10,89.57,3.494,8467.09,27.6,7.17,4045.91,4196.28,221.5954138,6.57,31,7628.21,0,1,140167
39,2011-06-03,83.59,3.699,0.0,0.0,0.0,0.0,0.0,214.0162805,8.3,91,60756.2,0,0,184109
5,2010-10-29,70.58,2.716,0.0,0.0,0.0,0.0,0.0,212.464799,6.77,95,18317.99,0,1,34875
35,2011-01-07,34.42,3.193,0.0,0.0,0.0,0.0,0.0,136.7332569,8.55,3,8265.9,0,1,103681
6,2012-01-27,53.95,3.29,1510.59,630.92,37.1,17.0,2641.9,221.6769199,6.13,3,13016.49,0,0,202505
13,2012-01-13,25.61,3.056,3627.07,14887.88,119.93,798.48,4668.82,130.244,6.1,81,33126.67,0,0,219622
40,2010-09-03,70.66,2.735,0.0,0.0,0.0,0.0,0.0,132.7248387,5.33,59,289.27,0,0,155083
15,2012-01-20,21.39,3.705,2637.43,3151.32,0.0,265.47,2257.53,136.8564194,7.94,59,130.66,0,1,123737
5,2010-12-17,51.61,2.869,0.0,0.0,0.0,0.0,0.0,211.9580815,6.77,33,2996.56,0,1,34875
4,2011-07-29,84.36,3.659,0.0,0.0,0.0,0.0,0.0,129.1677097,5.64,9,33467.4,0,0,205863
42,2012-01-27,53.59,3.675,2.4,539.32,0.0,0.0,816.91,130.3144516,7.55,82,7430.58,0,2,39690
37,2012-09-14,78.16,3.717,740.77,0.0,32.02,123.04,1617.03,221.2601207,6.62,4,16969.06,0,2,39910
22,2010-04-09,57.06,2.849,0.0,0.0,0.0,0.0,0.0,135.7856359,8.35,38,76940.35,0,1,119557
40,2011-02-11,16.87,3.255,0.0,0.0,0.0,0.0,0.0,133.260871,5.11,59,310.78,1,0,155083
32,2010-11-12,42.3,2.737,0.0,0.0,0.0,0.0,0.0,191.0411474,9.14,19,2189.29,0,0,203007
10,2012-10-19,72.71,4.449,3067.64,0.0,53.6,967.02,2705.58,131.1499677,6.94,72,101213.23,0,1,126512
16,2010-05-28,52.08,2.737,0.0,0.0,0.0,0.0,0.0,189.4452425,6.84,9,27797.97,0,1,57197
22,2012-10-05,62.09,4.027,5294.37,0.0,4.25,1447.19,3652.84,142.8516833,7.54,1,18471.82,0,1,119557
22,2011-06-10,69.53,3.924,0.0,0.0,0.0,0.0,0.0,138.8606382,8.25,12,4126.97,0,1,119557
33,2010-10-15,80.49,3.08,0.0,0.0,0.0,0.0,0.0,126.3266774,9.27,74,200.49,0,0,39690
14,2010-02-26,34.89,2.754,0.0,0.0,0.0,0.0,0.0,182.0774691,8.99,22,21136.13,0,0,200898
34,2012-03-09,42.7,3.667,6150.33,209.07,0.0,124.83,4638.14,130.7413793,9.65,6,1084.74,0,0,158114
40,2010-12-24,24.18,3.15,0.0,0.0,0.0,0.0,0.0,132.7477419,5.29,9,32548.49,0,0,155083
1,2012-06-29,84.88,3.286,3965.73,161.6,0.0,435.99,4212.97,221.8434,7.14,21,6490.2,0,0,151315
22,2011-02-18,35.34,3.263,0.0,0.0,0.0,0.0,0.0,137.2511849,8.46,16,2870.68,0,1,119557
23,2010-02-12,18.75,2.771,0.0,0.0,0.0,0.0,0.0,131.5866129,5.89,72,104389.46,1,1,114533
23,2012-10-26,50.56,3.917,4782.75,124.72,118.91,1316.96,738.09,138.7281613,4.15,1,57391.58,0,1,114533
13,2012-01-20,32.71,3.047,3150.56,6765.52,87.63,1196.17,3136.96,130.2792258,6.1,97,26833.68,0,0,219622
32,2011-04-29,44.86,3.663,0.0,0.0,0.0,0.0,0.0,192.6243322,8.6,9,16645.79,0,0,203007
24,2012-04-06,45.25,4.143,24195.01,0.0,59.68,3082.34,5170.39,137.7970968,8.98,58,3730.0,0,0,203819
41,2010-10-22,48.09,2.762,0.0,0.0,0.0,0.0,0.0,190.9070184,7.51,3,9685.04,0,0,196321
12,2012-07-27,93.47,3.769,8217.72,41.28,2.31,9211.05,5507.68,130.7195806,10.93,58,2880.0,0,1,112238
13,2010-11-26,28.22,2.83,0.0,0.0,0.0,0.0,0.0,126.6692667,7.8,17,25638.5,1,0,219622
23,2012-01-13,28.49,3.523,2766.24,15216.56,4.84,807.22,2273.23,136.753,4.26,44,6044.89,0,1,114533
31,2011-04-29,70.19,3.81,0.0,0.0,0.0,0.0,0.0,215.2772683,7.93,33,4252.12,0,0,203750
2,2012-04-06,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.89,97,43038.27,0,0,202307
41,2012-03-30,51.56,3.75,5694.25,9.66,7.09,1677.31,2419.34,197.4133259,6.59,36,1467.5,0,0,196321
24,2012-09-07,72.81,4.076,15092.87,60.92,89.01,2756.36,4563.61,138.4729355,8.95,94,53623.52,1,0,203819
32,2010-04-23,50.06,2.776,0.0,0.0,0.0,0.0,0.0,189.6190057,8.96,36,1126.5,0,0,203007
14,2010-07-09,82.45,2.793,0.0,0.0,0.0,0.0,0.0,182.2569603,8.74,80,38125.68,0,0,200898
18,2012-10-26,56.09,3.917,5430.61,128.31,50.0,822.64,969.64,138.7281613,8.24,12,3855.48,0,1,120653
8,2010-03-19,47.26,2.72,0.0,0.0,0.0,0.0,0.0,214.5764954,6.3,7,15535.04,0,0,155078
7,2011-02-25,17.46,3.101,0.0,0.0,0.0,0.0,0.0,191.9647167,8.82,22,5849.54,0,1,70713
20,2012-08-17,69.57,3.807,3008.99,99.68,1.12,2535.66,2831.84,214.825578,7.28,50,4242.0,0,0,203742
41,2010-10-29,42.16,2.748,0.0,0.0,0.0,0.0,0.0,190.951728,7.51,36,1957.0,0,0,196321
3,2012-08-10,85.85,3.494,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.33,85,737.2,0,1,37392
41,2010-06-25,66.0,2.715,0.0,0.0,0.0,0.0,0.0,189.4533931,7.36,83,3498.04,0,0,196321
28,2012-08-17,94.87,4.002,5349.52,1.98,11.24,2542.17,6620.24,130.7909677,10.93,23,29222.38,0,0,206302
10,2010-04-30,69.76,3.105,0.0,0.0,0.0,0.0,0.0,126.3805667,9.52,79,39436.86,0,1,126512
11,2010-03-19,61.51,2.72,0.0,0.0,0.0,0.0,0.0,214.5301219,7.37,18,2658.38,0,0,207499
2,2010-11-26,62.98,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.16,40,74415.0,1,0,202307
26,2011-02-18,19.63,3.263,0.0,0.0,0.0,0.0,0.0,133.3701429,7.91,81,17374.06,0,0,152513
43,2011-03-04,60.26,3.288,0.0,0.0,0.0,0.0,0.0,205.7148214,10.4,31,10.0,0,2,41062
6,2010-02-05,40.43,2.572,0.0,0.0,0.0,0.0,0.0,212.6223518,7.26,90,58106.79,0,0,202505
13,2011-11-04,43.51,3.538,0.0,0.0,0.0,0.0,0.0,129.8051935,6.39,17,17838.22,0,0,219622
40,2012-03-09,30.58,3.876,12923.38,404.23,0.4,7062.19,3420.25,137.5066897,4.26,67,6086.5,0,0,155083
8,2012-09-21,66.96,3.721,3913.12,5.73,2.28,0.0,6984.96,226.3645848,5.4,97,17479.61,0,0,155078
23,2012-03-02,25.91,3.827,29917.01,4311.34,32.93,23421.73,2723.0,137.4238966,4.26,9,29197.74,0,1,114533
17,2010-03-05,31.58,2.681,0.0,0.0,0.0,0.0,0.0,126.5782857,6.55,19,4657.56,0,1,93188
25,2010-03-12,40.05,2.818,0.0,0.0,0.0,0.0,0.0,204.5250598,8.19,23,13625.18,0,1,128107
31,2010-07-30,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.1,26,5187.1,0,0,203750
31,2010-12-03,50.43,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.16,56,3488.31,0,0,203750
36,2010-10-29,76.22,2.68,0.0,0.0,0.0,0.0,0.0,210.6736944,8.48,14,1803.47,0,0,39910
6,2011-05-13,76.95,3.899,0.0,0.0,0.0,0.0,0.0,217.5247882,6.86,37,3402.0,0,0,202505
6,2012-05-25,78.47,3.561,7694.17,0.0,945.23,1331.9,4852.27,223.3525662,5.96,30,4808.9,0,0,202505
31,2012-08-24,77.72,3.62,6690.73,25.88,0.01,4768.97,7329.68,221.8083518,6.57,58,525.0,0,0,203750
9,2012-10-12,60.09,3.601,520.41,0.0,6.01,0.0,2839.84,227.1693919,4.95,35,790.43,0,1,125833
45,2011-02-18,40.7,3.245,0.0,0.0,0.0,0.0,0.0,183.9371353,8.55,7,16121.5,0,1,118221
30,2010-03-05,48.61,2.625,0.0,0.0,0.0,0.0,0.0,211.0067542,8.32,17,196.43,0,2,42988
42,2010-04-23,66.42,3.05,0.0,0.0,0.0,0.0,0.0,126.4713333,9.52,81,14231.71,0,2,39690
9,2011-04-29,70.85,3.81,0.0,0.0,0.0,0.0,0.0,219.2588382,6.38,2,23119.02,0,1,125833
8,2012-05-25,76.11,3.561,2989.94,0.0,651.09,1056.01,10189.75,225.3005779,5.68,72,26718.73,0,0,155078
40,2011-11-18,41.85,3.571,1100.08,973.56,31.81,523.23,4424.36,136.4666667,4.42,4,22588.77,0,0,155083
41,2012-05-25,54.89,3.804,8215.27,0.0,277.14,1198.25,2444.61,197.5886046,6.55,99,32.43,0,0,196321
15,2010-05-14,47.13,3.112,0.0,0.0,0.0,0.0,0.0,132.152129,8.19,10,9712.74,0,1,123737
16,2010-08-13,63.91,2.723,0.0,0.0,0.0,0.0,0.0,190.2611552,6.87,33,2839.16,0,1,57197
16,2011-08-05,63.96,3.554,0.0,0.0,0.0,0.0,0.0,193.9110133,6.34,8,15130.44,0,1,57197
11,2011-02-11,44.61,3.022,0.0,0.0,0.0,0.0,0.0,216.2660913,7.55,36,474.5,1,0,207499
